ano,mes,uf,produto,regiao,vendas_m3
2021,5,PERNAMBUCO,ETANOL HIDRATADO,REGIÃO NORDESTE,17745.2
2021,5,PARAÍBA,ETANOL HIDRATADO,REGIÃO NORDESTE,8716.87
2021,12,PARÁ,ETANOL HIDRATADO,REGIÃO NORTE,3448.365
2021,6,AMAPÁ,ETANOL HIDRATADO,REGIÃO NORTE,19.855
2021,5,PARÁ,ETANOL HIDRATADO,REGIÃO NORTE,3841.581
2021,11,PARÁ,ETANOL HIDRATADO,REGIÃO NORTE,3284.944
2021,7,PARÁ,ETANOL HIDRATADO,REGIÃO NORTE,3166.802
2021,8,AMAPÁ,ETANOL HIDRATADO,REGIÃO NORTE,24.787
2021,10,PARÁ,ETANOL HIDRATADO,REGIÃO NORTE,3345.712
2021,8,PARÁ,ETANOL HIDRATADO,REGIÃO NORTE,3318.696
2021,9,PARÁ,ETANOL HIDRATADO,REGIÃO NORTE,2778.091
2021,4,PARÁ,ETANOL HIDRATADO,REGIÃO NORTE,4384.226
2021,3,PARÁ,ETANOL HIDRATADO,REGIÃO NORTE,5366.704
2021,10,BAHIA,GASOLINA C,REGIÃO NORDESTE,184943.641
2021,11,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,59842.298
2021,10,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,60380.25
2021,9,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,60112.131
2021,8,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,58545.072
2021,2,GOIÁS,GASOLINA C,REGIÃO CENTRO-OESTE,86739.835
2021,3,GOIÁS,GASOLINA C,REGIÃO CENTRO-OESTE,84714.379
2021,4,GOIÁS,GASOLINA C,REGIÃO CENTRO-OESTE,90316.65
2021,2,DISTRITO FEDERAL,GASOLINA C,REGIÃO CENTRO-OESTE,66299.0
2021,5,ALAGOAS,GASOLINA C,REGIÃO NORDESTE,34292.35
2021,8,DISTRITO FEDERAL,GASOLINA C,REGIÃO CENTRO-OESTE,83758.888
2021,7,DISTRITO FEDERAL,GASOLINA C,REGIÃO CENTRO-OESTE,89129.0
2021,6,DISTRITO FEDERAL,GASOLINA C,REGIÃO CENTRO-OESTE,82908.981
2021,12,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,70946.4
2021,9,BAHIA,GASOLINA C,REGIÃO NORDESTE,180903.692
2021,2,MATO GROSSO,GASOLINA C,REGIÃO CENTRO-OESTE,39617.043
2021,7,BAHIA,GASOLINA C,REGIÃO NORDESTE,183595.806
2021,3,MATO GROSSO,GASOLINA C,REGIÃO CENTRO-OESTE,43763.464
2021,4,MATO GROSSO,GASOLINA C,REGIÃO CENTRO-OESTE,42516.153
2021,1,MATO GROSSO,GASOLINA C,REGIÃO CENTRO-OESTE,44648.056
2021,5,MATO GROSSO,GASOLINA C,REGIÃO CENTRO-OESTE,44726.55
2021,6,MATO GROSSO,GASOLINA C,REGIÃO CENTRO-OESTE,51609.45
2021,5,DISTRITO FEDERAL,GASOLINA C,REGIÃO CENTRO-OESTE,81662.0
2021,7,MATO GROSSO,GASOLINA C,REGIÃO CENTRO-OESTE,50909.85
2021,8,MATO GROSSO,GASOLINA C,REGIÃO CENTRO-OESTE,52122.457
2021,9,MATO GROSSO,GASOLINA C,REGIÃO CENTRO-OESTE,57774.1
2021,1,PARANÁ,GASOLINA C,REGIÃO SUL,212238.449
2021,11,MATO GROSSO,GASOLINA C,REGIÃO CENTRO-OESTE,59539.589
2021,11,SÃO PAULO,GASOLINA C,REGIÃO SUDESTE,866509.021
2021,4,BAHIA,GASOLINA C,REGIÃO NORDESTE,152912.203
2021,5,BAHIA,GASOLINA C,REGIÃO NORDESTE,164125.1
2021,6,BAHIA,GASOLINA C,REGIÃO NORDESTE,168483.416
2021,8,BAHIA,GASOLINA C,REGIÃO NORDESTE,170987.559
2021,4,DISTRITO FEDERAL,GASOLINA C,REGIÃO CENTRO-OESTE,73833.0
2021,1,SANTA CATARINA,GASOLINA C,REGIÃO SUL,238346.138
2021,1,DISTRITO FEDERAL,GASOLINA C,REGIÃO CENTRO-OESTE,78499.0
2021,11,DISTRITO FEDERAL,GASOLINA C,REGIÃO CENTRO-OESTE,84253.5
2021,9,DISTRITO FEDERAL,GASOLINA C,REGIÃO CENTRO-OESTE,85517.5
2021,6,PIAUÍ,GASOLINA C,REGIÃO NORDESTE,44229.95
2021,7,PIAUÍ,GASOLINA C,REGIÃO NORDESTE,47254.7
2021,8,PIAUÍ,GASOLINA C,REGIÃO NORDESTE,47553.2
2021,9,PIAUÍ,GASOLINA C,REGIÃO NORDESTE,48054.7
2021,5,SANTA CATARINA,GASOLINA C,REGIÃO SUL,222765.55
2021,10,PIAUÍ,GASOLINA C,REGIÃO NORDESTE,46276.6
2021,12,PIAUÍ,GASOLINA C,REGIÃO NORDESTE,51255.7
2021,5,PIAUÍ,GASOLINA C,REGIÃO NORDESTE,42086.78
2021,1,CEARÁ,GASOLINA C,REGIÃO NORDESTE,116353.092
2021,3,CEARÁ,GASOLINA C,REGIÃO NORDESTE,94495.174
2021,4,CEARÁ,GASOLINA C,REGIÃO NORDESTE,88456.917
2021,5,CEARÁ,GASOLINA C,REGIÃO NORDESTE,103282.606
2021,11,PIAUÍ,GASOLINA C,REGIÃO NORDESTE,43606.7
2021,3,DISTRITO FEDERAL,GASOLINA C,REGIÃO CENTRO-OESTE,72621.981
2021,12,DISTRITO FEDERAL,GASOLINA C,REGIÃO CENTRO-OESTE,96351.0
2021,7,SANTA CATARINA,GASOLINA C,REGIÃO SUL,249198.042
2021,5,GOIÁS,GASOLINA C,REGIÃO CENTRO-OESTE,101887.14
2021,12,GOIÁS,GASOLINA C,REGIÃO CENTRO-OESTE,134324.9
2021,11,GOIÁS,GASOLINA C,REGIÃO CENTRO-OESTE,113454.762
2021,10,GOIÁS,GASOLINA C,REGIÃO CENTRO-OESTE,121152.65
2021,9,GOIÁS,GASOLINA C,REGIÃO CENTRO-OESTE,115608.001
2021,8,GOIÁS,GASOLINA C,REGIÃO CENTRO-OESTE,111317.976
2021,6,SANTA CATARINA,GASOLINA C,REGIÃO SUL,224092.375
2021,7,GOIÁS,GASOLINA C,REGIÃO CENTRO-OESTE,114993.905
2021,6,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,51659.345
2021,7,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,58151.25
2021,5,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,52654.45
2021,2,PARANÁ,GASOLINA C,REGIÃO SUL,196498.477
2021,3,BAHIA,GASOLINA C,REGIÃO NORDESTE,151092.4
2021,4,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,48337.973
2021,6,GOIÁS,GASOLINA C,REGIÃO CENTRO-OESTE,104944.956
2021,11,BAHIA,GASOLINA C,REGIÃO NORDESTE,170168.2
2021,1,SERGIPE,GASOLINA C,REGIÃO NORDESTE,31823.0
2021,2,MINAS GERAIS,GASOLINA C,REGIÃO SUDESTE,251144.044
2021,2,SÃO PAULO,GASOLINA C,REGIÃO SUDESTE,574102.409
2021,1,GOIÁS,GASOLINA C,REGIÃO CENTRO-OESTE,99146.08
2021,10,SÃO PAULO,GASOLINA C,REGIÃO SUDESTE,856495.597
2021,12,MATO GROSSO,GASOLINA C,REGIÃO CENTRO-OESTE,68228.06
2021,9,SÃO PAULO,GASOLINA C,REGIÃO SUDESTE,825833.495
2021,8,SÃO PAULO,GASOLINA C,REGIÃO SUDESTE,791955.62
2021,4,RIO DE JANEIRO,GASOLINA C,REGIÃO SUDESTE,130173.032
2021,7,SÃO PAULO,GASOLINA C,REGIÃO SUDESTE,792331.976
2021,5,SÃO PAULO,GASOLINA C,REGIÃO SUDESTE,662921.451
2021,3,SÃO PAULO,GASOLINA C,REGIÃO SUDESTE,576042.979
2021,1,SÃO PAULO,GASOLINA C,REGIÃO SUDESTE,648275.617
2021,5,RIO DE JANEIRO,GASOLINA C,REGIÃO SUDESTE,145181.141
2021,12,RIO DE JANEIRO,GASOLINA C,REGIÃO SUDESTE,179530.806
2021,11,RIO DE JANEIRO,GASOLINA C,REGIÃO SUDESTE,141255.712
2021,6,SÃO PAULO,GASOLINA C,REGIÃO SUDESTE,708748.979
2021,10,RIO DE JANEIRO,GASOLINA C,REGIÃO SUDESTE,163650.648
2021,9,RIO DE JANEIRO,GASOLINA C,REGIÃO SUDESTE,156102.086
2021,11,MINAS GERAIS,GASOLINA C,REGIÃO SUDESTE,321983.678
2021,1,RIO DE JANEIRO,GASOLINA C,REGIÃO SUDESTE,176046.036
2021,12,ESPÍRITO SANTO,GASOLINA C,REGIÃO SUDESTE,102105.598
2021,11,ESPÍRITO SANTO,GASOLINA C,REGIÃO SUDESTE,83421.8
2021,10,ESPÍRITO SANTO,GASOLINA C,REGIÃO SUDESTE,90638.1
2021,9,ESPÍRITO SANTO,GASOLINA C,REGIÃO SUDESTE,86657.532
2021,8,ESPÍRITO SANTO,GASOLINA C,REGIÃO SUDESTE,88571.1
2021,2,RIO DE JANEIRO,GASOLINA C,REGIÃO SUDESTE,143400.577
2021,3,ESPÍRITO SANTO,GASOLINA C,REGIÃO SUDESTE,80842.6
2021,5,ESPÍRITO SANTO,GASOLINA C,REGIÃO SUDESTE,86272.85
2021,4,ESPÍRITO SANTO,GASOLINA C,REGIÃO SUDESTE,78033.3
2021,3,RIO DE JANEIRO,GASOLINA C,REGIÃO SUDESTE,156103.539
2021,2,ESPÍRITO SANTO,GASOLINA C,REGIÃO SUDESTE,73425.9
2021,1,ESPÍRITO SANTO,GASOLINA C,REGIÃO SUDESTE,86648.5
2021,12,MINAS GERAIS,GASOLINA C,REGIÃO SUDESTE,402429.092
2021,6,ESPÍRITO SANTO,GASOLINA C,REGIÃO SUDESTE,91538.551
2021,1,MINAS GERAIS,GASOLINA C,REGIÃO SUDESTE,288306.957
2021,10,MINAS GERAIS,GASOLINA C,REGIÃO SUDESTE,343046.123
2021,7,RIO DE JANEIRO,GASOLINA C,REGIÃO SUDESTE,161622.846
2021,10,ALAGOAS,GASOLINA C,REGIÃO NORDESTE,39621.31
2021,9,ALAGOAS,GASOLINA C,REGIÃO NORDESTE,39058.0
2021,8,ALAGOAS,GASOLINA C,REGIÃO NORDESTE,38593.5
2021,12,SÃO PAULO,GASOLINA C,REGIÃO SUDESTE,1014472.175
2021,7,ALAGOAS,GASOLINA C,REGIÃO NORDESTE,38634.0
2021,12,SERGIPE,GASOLINA C,REGIÃO NORDESTE,35049.5
2021,11,ALAGOAS,GASOLINA C,REGIÃO NORDESTE,37368.5
2021,1,BAHIA,GASOLINA C,REGIÃO NORDESTE,185622.431
2021,12,BAHIA,GASOLINA C,REGIÃO NORDESTE,201301.05
2021,7,MINAS GERAIS,GASOLINA C,REGIÃO SUDESTE,333785.84
2021,6,MINAS GERAIS,GASOLINA C,REGIÃO SUDESTE,303719.839
2021,5,MINAS GERAIS,GASOLINA C,REGIÃO SUDESTE,292157.663
2021,4,MINAS GERAIS,GASOLINA C,REGIÃO SUDESTE,229135.651
2021,3,MINAS GERAIS,GASOLINA C,REGIÃO SUDESTE,260673.302
2021,2,BAHIA,GASOLINA C,REGIÃO NORDESTE,150023.538
2021,8,RIO DE JANEIRO,GASOLINA C,REGIÃO SUDESTE,153678.847
2021,12,ALAGOAS,GASOLINA C,REGIÃO NORDESTE,42288.5
2021,2,SERGIPE,GASOLINA C,REGIÃO NORDESTE,27332.072
2021,6,RIO DE JANEIRO,GASOLINA C,REGIÃO SUDESTE,145604.41
2021,4,SÃO PAULO,GASOLINA C,REGIÃO SUDESTE,531111.653
2021,7,SERGIPE,GASOLINA C,REGIÃO NORDESTE,32408.582
2021,9,MINAS GERAIS,GASOLINA C,REGIÃO SUDESTE,336661.702
2021,8,MINAS GERAIS,GASOLINA C,REGIÃO SUDESTE,327016.961
2021,11,SERGIPE,GASOLINA C,REGIÃO NORDESTE,29803.0
2021,6,CEARÁ,GASOLINA C,REGIÃO NORDESTE,110138.07
2021,10,SERGIPE,GASOLINA C,REGIÃO NORDESTE,32790.5
2021,8,SERGIPE,GASOLINA C,REGIÃO NORDESTE,32437.5
2021,6,SERGIPE,GASOLINA C,REGIÃO NORDESTE,30010.0
2021,5,SERGIPE,GASOLINA C,REGIÃO NORDESTE,27925.5
2021,10,MATO GROSSO,GASOLINA C,REGIÃO CENTRO-OESTE,54655.49
2021,4,SERGIPE,GASOLINA C,REGIÃO NORDESTE,26734.055
2021,3,SERGIPE,GASOLINA C,REGIÃO NORDESTE,27877.0
2021,9,SERGIPE,GASOLINA C,REGIÃO NORDESTE,31853.0
2021,7,CEARÁ,GASOLINA C,REGIÃO NORDESTE,122498.871
2021,8,CEARÁ,GASOLINA C,REGIÃO NORDESTE,116462.988
2021,9,CEARÁ,GASOLINA C,REGIÃO NORDESTE,119124.415
2021,11,AMAPÁ,GASOLINA C,REGIÃO NORTE,16005.9
2021,12,AMAPÁ,GASOLINA C,REGIÃO NORTE,17423.892
2021,1,TOCANTINS,GASOLINA C,REGIÃO NORTE,30062.6
2021,2,TOCANTINS,GASOLINA C,REGIÃO NORTE,24719.48
2021,3,TOCANTINS,GASOLINA C,REGIÃO NORTE,27106.03
2021,4,TOCANTINS,GASOLINA C,REGIÃO NORTE,26814.76
2021,5,TOCANTINS,GASOLINA C,REGIÃO NORTE,29632.931
2021,10,AMAPÁ,GASOLINA C,REGIÃO NORTE,17079.598
2021,9,AMAPÁ,GASOLINA C,REGIÃO NORTE,16462.924
2021,12,PARÁ,GASOLINA C,REGIÃO NORTE,115205.359
2021,10,PARÁ,GASOLINA C,REGIÃO NORTE,108269.414
2021,5,RORAIMA,GASOLINA C,REGIÃO NORTE,13656.3
2021,10,DISTRITO FEDERAL,GASOLINA C,REGIÃO CENTRO-OESTE,90480.5
2021,7,RORAIMA,GASOLINA C,REGIÃO NORTE,13679.2
2021,8,RORAIMA,GASOLINA C,REGIÃO NORTE,14139.2
2021,9,RORAIMA,GASOLINA C,REGIÃO NORTE,14878.65
2021,10,RORAIMA,GASOLINA C,REGIÃO NORTE,15302.147
2021,11,RORAIMA,GASOLINA C,REGIÃO NORTE,14553.8
2021,11,PARÁ,GASOLINA C,REGIÃO NORTE,103767.809
2021,1,AMAPÁ,GASOLINA C,REGIÃO NORTE,15016.085
2021,8,AMAPÁ,GASOLINA C,REGIÃO NORTE,16956.287
2021,7,AMAPÁ,GASOLINA C,REGIÃO NORTE,17117.964
2021,7,RONDÔNIA,GASOLINA C,REGIÃO NORTE,39883.35
2021,8,RONDÔNIA,GASOLINA C,REGIÃO NORTE,40128.95
2021,9,RONDÔNIA,GASOLINA C,REGIÃO NORTE,38226.8
2021,10,RONDÔNIA,GASOLINA C,REGIÃO NORTE,39112.3
2021,11,RONDÔNIA,GASOLINA C,REGIÃO NORTE,36107.55
2021,12,RONDÔNIA,GASOLINA C,REGIÃO NORTE,41464.85
2021,1,ACRE,GASOLINA C,REGIÃO NORTE,10958.7
2021,2,ACRE,GASOLINA C,REGIÃO NORTE,9112.5
2021,3,ACRE,GASOLINA C,REGIÃO NORTE,10632.7
2021,4,ACRE,GASOLINA C,REGIÃO NORTE,10251.0
2021,1,RORAIMA,GASOLINA C,REGIÃO NORTE,13657.0
2021,3,ALAGOAS,GASOLINA C,REGIÃO NORDESTE,33135.667
2021,2,RORAIMA,GASOLINA C,REGIÃO NORTE,12281.4
2021,4,RORAIMA,GASOLINA C,REGIÃO NORTE,13171.2
2021,2,AMAPÁ,GASOLINA C,REGIÃO NORTE,13453.047
2021,3,AMAPÁ,GASOLINA C,REGIÃO NORTE,14853.61
2021,4,AMAPÁ,GASOLINA C,REGIÃO NORTE,14166.708
2021,5,AMAPÁ,GASOLINA C,REGIÃO NORTE,15675.257
2021,6,AMAPÁ,GASOLINA C,REGIÃO NORTE,16145.405
2021,12,RORAIMA,GASOLINA C,REGIÃO NORTE,15646.5
2021,6,RONDÔNIA,GASOLINA C,REGIÃO NORTE,37289.2
2021,1,PARÁ,GASOLINA C,REGIÃO NORTE,102786.156
2021,3,PARÁ,GASOLINA C,REGIÃO NORTE,93798.06
2021,12,RIO GRANDE DO SUL,GASOLINA C,REGIÃO SUL,315913.213
2021,1,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,54304.85
2021,2,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,47716.83
2021,3,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,53740.65
2021,8,RIO GRANDE DO SUL,GASOLINA C,REGIÃO SUL,273988.688
2021,10,SANTA CATARINA,GASOLINA C,REGIÃO SUL,243408.132
2021,9,SANTA CATARINA,GASOLINA C,REGIÃO SUL,233755.918
2021,8,SANTA CATARINA,GASOLINA C,REGIÃO SUL,232480.554
2021,11,RIO GRANDE DO SUL,GASOLINA C,REGIÃO SUL,270034.016
2021,3,PARANÁ,GASOLINA C,REGIÃO SUL,184442.763
2021,5,PARANÁ,GASOLINA C,REGIÃO SUL,218121.796
2021,6,PARANÁ,GASOLINA C,REGIÃO SUL,219274.83
2021,7,PARANÁ,GASOLINA C,REGIÃO SUL,254148.239
2021,8,PARANÁ,GASOLINA C,REGIÃO SUL,248346.246
2021,9,PARANÁ,GASOLINA C,REGIÃO SUL,248706.335
2021,10,PARANÁ,GASOLINA C,REGIÃO SUL,253654.068
2021,11,PARANÁ,GASOLINA C,REGIÃO SUL,252714.568
2021,12,PARANÁ,GASOLINA C,REGIÃO SUL,309882.384
2021,4,PARANÁ,GASOLINA C,REGIÃO SUL,200178.238
2021,10,RIO GRANDE DO SUL,GASOLINA C,REGIÃO SUL,284363.58
2021,9,RIO GRANDE DO SUL,GASOLINA C,REGIÃO SUL,279403.556
2021,7,RIO GRANDE DO SUL,GASOLINA C,REGIÃO SUL,292828.206
2021,4,PARÁ,GASOLINA C,REGIÃO NORTE,93903.013
2021,3,SANTA CATARINA,GASOLINA C,REGIÃO SUL,216258.048
2021,5,PARÁ,GASOLINA C,REGIÃO NORTE,100308.812
2021,6,PARÁ,GASOLINA C,REGIÃO NORTE,106835.465
2021,7,PARÁ,GASOLINA C,REGIÃO NORTE,111530.084
2021,8,PARÁ,GASOLINA C,REGIÃO NORTE,111876.883
2021,9,PARÁ,GASOLINA C,REGIÃO NORTE,108252.685
2021,7,ESPÍRITO SANTO,GASOLINA C,REGIÃO SUDESTE,92475.63
2021,4,ALAGOAS,GASOLINA C,REGIÃO NORDESTE,31717.0
2021,6,RORAIMA,GASOLINA C,REGIÃO NORTE,13707.8
2021,6,ALAGOAS,GASOLINA C,REGIÃO NORDESTE,35819.5
2021,12,SANTA CATARINA,GASOLINA C,REGIÃO SUL,288264.749
2021,1,RIO GRANDE DO SUL,GASOLINA C,REGIÃO SUL,286236.72
2021,2,RIO GRANDE DO SUL,GASOLINA C,REGIÃO SUL,256236.79
2021,3,RIO GRANDE DO SUL,GASOLINA C,REGIÃO SUL,243176.793
2021,4,RIO GRANDE DO SUL,GASOLINA C,REGIÃO SUL,244754.527
2021,5,RIO GRANDE DO SUL,GASOLINA C,REGIÃO SUL,263628.179
2021,6,RIO GRANDE DO SUL,GASOLINA C,REGIÃO SUL,259185.26
2021,11,SANTA CATARINA,GASOLINA C,REGIÃO SUL,236809.026
2021,2,PARÁ,GASOLINA C,REGIÃO NORTE,88442.501
2021,5,RONDÔNIA,GASOLINA C,REGIÃO NORTE,35925.943
2021,4,RONDÔNIA,GASOLINA C,REGIÃO NORTE,34180.15
2021,3,RONDÔNIA,GASOLINA C,REGIÃO NORTE,33166.65
2021,1,RIO GRANDE DO NORTE,GASOLINA C,REGIÃO NORDESTE,51782.382
2021,11,PARAÍBA,GASOLINA C,REGIÃO NORDESTE,54462.54
2021,12,PARAÍBA,GASOLINA C,REGIÃO NORDESTE,61886.97
2021,1,PERNAMBUCO,GASOLINA C,REGIÃO NORDESTE,113979.3
2021,2,PERNAMBUCO,GASOLINA C,REGIÃO NORDESTE,95564.336
2021,3,PERNAMBUCO,GASOLINA C,REGIÃO NORDESTE,99242.879
2021,4,PERNAMBUCO,GASOLINA C,REGIÃO NORDESTE,96530.465
2021,5,PERNAMBUCO,GASOLINA C,REGIÃO NORDESTE,104949.574
2021,12,CEARÁ,GASOLINA C,REGIÃO NORDESTE,128692.04
2021,10,PARAÍBA,GASOLINA C,REGIÃO NORDESTE,58614.701
2021,8,PERNAMBUCO,GASOLINA C,REGIÃO NORDESTE,119538.636
2021,9,PERNAMBUCO,GASOLINA C,REGIÃO NORDESTE,116157.0
2021,10,PERNAMBUCO,GASOLINA C,REGIÃO NORDESTE,119687.998
2021,11,PERNAMBUCO,GASOLINA C,REGIÃO NORDESTE,106117.25
2021,12,PERNAMBUCO,GASOLINA C,REGIÃO NORDESTE,123087.4
2021,1,ALAGOAS,GASOLINA C,REGIÃO NORDESTE,37526.0
2021,2,ALAGOAS,GASOLINA C,REGIÃO NORDESTE,31718.0
2021,4,SANTA CATARINA,GASOLINA C,REGIÃO SUL,229026.84
2021,6,PERNAMBUCO,GASOLINA C,REGIÃO NORDESTE,108032.38
2021,11,CEARÁ,GASOLINA C,REGIÃO NORDESTE,110923.335
2021,6,MARANHÃO,GASOLINA C,REGIÃO NORDESTE,78463.11
2021,1,PIAUÍ,GASOLINA C,REGIÃO NORDESTE,48166.96
2021,2,CEARÁ,GASOLINA C,REGIÃO NORDESTE,92980.2
2021,10,CEARÁ,GASOLINA C,REGIÃO NORDESTE,122922.541
2021,4,PIAUÍ,GASOLINA C,REGIÃO NORDESTE,38118.81
2021,2,PIAUÍ,GASOLINA C,REGIÃO NORDESTE,38948.48
2021,10,TOCANTINS,GASOLINA C,REGIÃO NORTE,31700.3
2021,11,TOCANTINS,GASOLINA C,REGIÃO NORTE,31040.5
2021,12,TOCANTINS,GASOLINA C,REGIÃO NORTE,35725.3
2021,1,MARANHÃO,GASOLINA C,REGIÃO NORDESTE,80829.01
2021,2,MARANHÃO,GASOLINA C,REGIÃO NORDESTE,67812.4
2021,3,MARANHÃO,GASOLINA C,REGIÃO NORDESTE,71699.96
2021,4,MARANHÃO,GASOLINA C,REGIÃO NORDESTE,72357.82
2021,3,PIAUÍ,GASOLINA C,REGIÃO NORDESTE,40429.533
2021,5,MARANHÃO,GASOLINA C,REGIÃO NORDESTE,77891.29
2021,7,MARANHÃO,GASOLINA C,REGIÃO NORDESTE,85936.988
2021,8,MARANHÃO,GASOLINA C,REGIÃO NORDESTE,84589.185
2021,9,MARANHÃO,GASOLINA C,REGIÃO NORDESTE,84324.22
2021,10,MARANHÃO,GASOLINA C,REGIÃO NORDESTE,83874.039
2021,11,MARANHÃO,GASOLINA C,REGIÃO NORDESTE,81732.498
2021,12,MARANHÃO,GASOLINA C,REGIÃO NORDESTE,91776.33
2021,9,PARAÍBA,GASOLINA C,REGIÃO NORDESTE,59722.96
2021,8,PARAÍBA,GASOLINA C,REGIÃO NORDESTE,59203.605
2021,7,PARAÍBA,GASOLINA C,REGIÃO NORDESTE,60072.343
2021,2,RIO GRANDE DO NORTE,GASOLINA C,REGIÃO NORDESTE,42561.0
2021,12,ACRE,GASOLINA C,REGIÃO NORTE,12910.2
2021,1,AMAZONAS,GASOLINA C,REGIÃO NORTE,39410.59
2021,2,AMAZONAS,GASOLINA C,REGIÃO NORTE,38641.046
2021,3,AMAZONAS,GASOLINA C,REGIÃO NORTE,45061.616
2021,8,ACRE,GASOLINA C,REGIÃO NORTE,12655.5
2021,4,AMAZONAS,GASOLINA C,REGIÃO NORTE,50796.554
2021,6,AMAZONAS,GASOLINA C,REGIÃO NORTE,55311.193
2021,7,AMAZONAS,GASOLINA C,REGIÃO NORTE,56443.725
2021,8,AMAZONAS,GASOLINA C,REGIÃO NORTE,54893.354
2021,9,AMAZONAS,GASOLINA C,REGIÃO NORTE,53740.972
2021,10,AMAZONAS,GASOLINA C,REGIÃO NORTE,55385.458
2021,11,AMAZONAS,GASOLINA C,REGIÃO NORTE,49723.088
2021,12,AMAZONAS,GASOLINA C,REGIÃO NORTE,55792.329
2021,5,AMAZONAS,GASOLINA C,REGIÃO NORTE,53034.716
2021,7,ACRE,GASOLINA C,REGIÃO NORTE,12518.0
2021,6,ACRE,GASOLINA C,REGIÃO NORTE,11712.8
2021,5,ACRE,GASOLINA C,REGIÃO NORTE,11422.6
2021,1,RONDÔNIA,GASOLINA C,REGIÃO NORTE,33810.45
2021,2,RONDÔNIA,GASOLINA C,REGIÃO NORTE,30584.25
2021,11,ACRE,GASOLINA C,REGIÃO NORTE,11508.7
2021,2,SANTA CATARINA,GASOLINA C,REGIÃO SUL,224817.48
2021,10,ACRE,GASOLINA C,REGIÃO NORTE,12208.9
2021,6,TOCANTINS,GASOLINA C,REGIÃO NORTE,30947.5
2021,3,RIO GRANDE DO NORTE,GASOLINA C,REGIÃO NORDESTE,44296.855
2021,4,RIO GRANDE DO NORTE,GASOLINA C,REGIÃO NORDESTE,42547.823
2021,5,RIO GRANDE DO NORTE,GASOLINA C,REGIÃO NORDESTE,49716.503
2021,6,RIO GRANDE DO NORTE,GASOLINA C,REGIÃO NORDESTE,49778.0
2021,7,RIO GRANDE DO NORTE,GASOLINA C,REGIÃO NORDESTE,54191.366
2021,8,RIO GRANDE DO NORTE,GASOLINA C,REGIÃO NORDESTE,51623.305
2021,9,RIO GRANDE DO NORTE,GASOLINA C,REGIÃO NORDESTE,52454.5
2021,10,RIO GRANDE DO NORTE,GASOLINA C,REGIÃO NORDESTE,51390.5
2021,11,RIO GRANDE DO NORTE,GASOLINA C,REGIÃO NORDESTE,48597.0
2021,12,RIO GRANDE DO NORTE,GASOLINA C,REGIÃO NORDESTE,56297.783
2021,1,PARAÍBA,GASOLINA C,REGIÃO NORDESTE,56788.17
2021,2,PARAÍBA,GASOLINA C,REGIÃO NORDESTE,46039.87
2021,3,PARAÍBA,GASOLINA C,REGIÃO NORDESTE,48377.75
2021,4,PARAÍBA,GASOLINA C,REGIÃO NORDESTE,48513.355
2021,5,PARAÍBA,GASOLINA C,REGIÃO NORDESTE,53213.77
2021,6,PARAÍBA,GASOLINA C,REGIÃO NORDESTE,56182.15
2021,9,TOCANTINS,GASOLINA C,REGIÃO NORTE,32528.5
2021,8,TOCANTINS,GASOLINA C,REGIÃO NORTE,33222.9
2021,7,TOCANTINS,GASOLINA C,REGIÃO NORTE,35312.7
2021,9,ACRE,GASOLINA C,REGIÃO NORTE,12676.5
2021,7,PERNAMBUCO,GASOLINA C,REGIÃO NORDESTE,114439.752
2021,3,RORAIMA,GASOLINA C,REGIÃO NORTE,13188.8
2021,1,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,13553.159
2021,2,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,12950.984
2021,12,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,14857.891
2021,6,ALAGOAS,GLP,REGIÃO NORDESTE,15292.764
2021,8,GOIÁS,GLP,REGIÃO CENTRO-OESTE,49955.837
2021,6,AMAZONAS,GLP,REGIÃO NORTE,16356.672
2021,7,AMAZONAS,GLP,REGIÃO NORTE,15489.737
2021,8,AMAZONAS,GLP,REGIÃO NORTE,15063.692
2021,9,AMAZONAS,GLP,REGIÃO NORTE,14394.618
2021,10,AMAZONAS,GLP,REGIÃO NORTE,14900.433
2021,11,AMAZONAS,GLP,REGIÃO NORTE,14103.397
2021,1,RORAIMA,GLP,REGIÃO NORTE,2243.337
2021,5,AMAZONAS,GLP,REGIÃO NORTE,15143.995
2021,2,PARÁ,GLP,REGIÃO NORTE,31309.993
2021,3,RORAIMA,GLP,REGIÃO NORTE,2442.172
