data,estado,produto,preco_medio,preco_min,preco_max,n_postos
2026-03-07,PA,hidratado,4.9,4.49,5.55,37
2026-03-07,PB,gasolina_c,5.95,5.77,6.19,65
2026-03-07,PB,hidratado,4.44,4.36,4.99,55
2026-03-07,PE,gasolina_c,6.55,5.89,7.69,183
2026-03-07,PE,hidratado,5.19,4.2,6.49,162
2026-03-07,PI,gasolina_c,5.97,5.69,6.39,56
2026-03-07,PI,hidratado,4.65,4.45,4.95,40
2026-03-07,PR,gasolina_c,6.58,5.39,7.09,280
2026-03-07,PR,hidratado,4.68,3.95,5.19,281
2026-03-07,RJ,gasolina_c,6.25,5.49,7.79,322
2026-03-07,RJ,hidratado,4.99,4.19,5.77,273
2026-03-07,RN,gasolina_c,6.61,6.4,6.99,44
2026-03-07,RN,hidratado,5.48,5.07,6.0,40
2026-03-07,RO,gasolina_c,6.97,6.48,7.89,52
2026-03-07,RO,hidratado,5.47,4.89,5.99,31
2026-03-07,RR,gasolina_c,6.95,6.95,6.95,13
2026-03-07,RR,hidratado,5.29,5.29,5.34,7
2026-03-07,RS,gasolina_c,6.23,5.73,7.34,322
2026-03-07,RS,hidratado,5.03,4.57,6.59,147
2026-03-07,SC,gasolina_c,6.51,5.59,6.89,148
2026-03-07,SC,hidratado,4.94,4.59,5.55,94
2026-03-07,SE,gasolina_c,6.52,6.39,6.59,38
2026-03-07,SE,hidratado,4.88,4.7,4.99,25
2026-03-07,SP,gasolina_c,6.16,5.36,9.29,1210
2026-03-07,SP,hidratado,4.44,3.69,5.99,1199
2026-03-07,TO,gasolina_c,6.67,6.4,6.89,30
2026-03-07,TO,hidratado,5.33,4.99,5.9,25
2026-03-14,AC,gasolina_c,8.19,8.19,8.2,3
2026-03-14,AC,hidratado,6.2,6.1,6.3,3
2026-03-14,AL,gasolina_c,6.54,6.35,7.19,59
2026-03-14,AL,hidratado,5.13,4.89,5.89,51
2026-03-14,AM,gasolina_c,7.31,6.69,8.79,55
2026-03-14,AM,hidratado,5.56,4.99,5.59,36
2026-03-14,AP,gasolina_c,6.28,6.09,6.42,4
2026-03-14,BA,gasolina_c,6.9,6.31,8.88,227
2026-03-14,BA,hidratado,5.18,4.65,6.25,207
2026-03-14,CE,gasolina_c,6.56,5.99,7.19,128
2026-03-14,CE,hidratado,5.05,4.67,6.89,115
2026-03-14,DF,gasolina_c,6.54,6.23,6.59,49
2026-03-14,DF,hidratado,5.19,4.97,5.29,23
2026-03-14,ES,gasolina_c,6.27,5.88,6.79,71
2026-03-14,ES,hidratado,4.82,4.45,5.19,47
2026-03-14,GO,gasolina_c,6.25,5.39,7.09,143
2026-03-14,GO,hidratado,4.58,3.95,5.29,138
2026-03-14,MA,gasolina_c,6.25,5.68,7.29,93
2026-03-14,MA,hidratado,5.01,4.79,6.19,49
2026-03-14,MG,gasolina_c,6.28,5.69,6.99,422
2026-03-14,MG,hidratado,4.7,4.09,5.29,405
2026-03-14,MS,gasolina_c,6.18,5.89,6.94,49
2026-03-14,MS,hidratado,4.26,4.08,4.89,28
2026-03-14,MT,gasolina_c,6.63,6.25,6.96,64
2026-03-14,MT,hidratado,4.65,3.99,4.89,64
2026-03-14,PA,gasolina_c,6.55,5.94,7.52,84
2026-03-14,PA,hidratado,4.94,4.62,5.76,30
2026-03-14,PB,gasolina_c,6.13,5.39,6.79,66
2026-03-14,PB,hidratado,4.5,4.36,5.09,56
2026-03-14,PE,gasolina_c,6.88,6.07,7.99,183
2026-03-14,PE,hidratado,5.43,4.2,6.59,162
2026-03-14,PI,gasolina_c,6.3,5.97,6.75,59
2026-03-14,PI,hidratado,4.85,4.49,5.25,41
2026-03-14,PR,gasolina_c,6.62,5.59,7.19,273
2026-03-14,PR,hidratado,4.69,3.95,5.25,273
2026-03-14,RJ,gasolina_c,6.31,5.64,7.79,315
2026-03-14,RJ,hidratado,5.02,4.19,5.79,270
2026-03-14,RN,gasolina_c,6.98,6.77,7.49,43
2026-03-14,RN,hidratado,5.86,5.32,6.0,38
2026-03-14,RO,gasolina_c,7.16,6.75,7.5,51
2026-03-14,RO,hidratado,5.58,5.19,5.99,29
2026-03-14,RR,gasolina_c,7.18,7.15,7.55,13
2026-03-14,RR,hidratado,5.32,5.29,5.39,6
2026-03-14,RS,gasolina_c,6.35,5.73,7.39,330
2026-03-14,RS,hidratado,5.05,4.59,6.59,146
2026-03-14,SC,gasolina_c,6.51,5.59,6.89,160
2026-03-14,SC,hidratado,4.94,4.56,5.55,103
2026-03-14,SE,gasolina_c,6.81,6.62,6.99,40
2026-03-14,SE,hidratado,4.98,4.8,5.29,22
2026-03-14,SP,gasolina_c,6.28,5.29,9.29,1150
2026-03-14,SP,hidratado,4.47,3.77,5.99,1133
2026-03-14,TO,gasolina_c,6.95,6.35,7.29,48
2026-03-14,TO,hidratado,5.4,4.75,6.03,38
2026-03-21,AC,gasolina_c,7.47,6.94,8.2,7
2026-03-21,AC,hidratado,5.42,5.08,6.3,6
2026-03-21,AL,gasolina_c,6.65,6.54,7.39,59
2026-03-21,AL,hidratado,5.18,4.89,5.7,48
2026-03-21,AM,gasolina_c,7.33,7.19,8.99,55
2026-03-21,AM,hidratado,5.57,5.35,5.59,38
2026-03-21,AP,gasolina_c,6.59,6.59,6.59,1
2026-03-21,BA,gasolina_c,7.21,6.59,7.79,232
2026-03-21,BA,hidratado,5.28,4.7,6.29,205
2026-03-21,CE,gasolina_c,6.6,6.29,7.29,118
2026-03-21,CE,hidratado,5.08,4.79,6.19,108
2026-03-21,DF,gasolina_c,6.58,6.39,6.69,49
2026-03-21,DF,hidratado,5.19,5.1,5.21,23
2026-03-21,ES,gasolina_c,6.6,6.17,7.19,72
2026-03-21,ES,hidratado,4.98,4.5,5.89,49
2026-03-21,GO,gasolina_c,6.37,5.79,6.99,165
2026-03-21,GO,hidratado,4.61,3.95,5.29,164
2026-03-21,MA,gasolina_c,6.64,6.18,7.39,104
2026-03-21,MA,hidratado,5.17,4.94,6.19,58
2026-03-21,MG,gasolina_c,6.42,5.89,7.19,459
2026-03-21,MG,hidratado,4.79,4.27,5.5,432
2026-03-21,MS,gasolina_c,6.3,5.95,6.99,50
2026-03-21,MS,hidratado,4.34,4.15,5.07,29
2026-03-21,MT,gasolina_c,6.67,6.3,6.99,75
2026-03-21,MT,hidratado,4.64,3.99,4.89,75
2026-03-21,PA,gasolina_c,6.72,6.08,7.75,89
2026-03-21,PA,hidratado,5.1,4.67,5.99,37
2026-03-21,PB,gasolina_c,6.4,6.04,6.94,66
2026-03-21,PB,hidratado,4.58,4.39,5.3,56
2026-03-21,PE,gasolina_c,7.3,6.44,7.99,173
2026-03-21,PE,hidratado,5.77,4.2,6.59,150
2026-03-21,PI,gasolina_c,6.6,6.22,7.05,59
2026-03-21,PI,hidratado,5.01,4.59,5.35,41
2026-03-21,PR,gasolina_c,6.76,5.89,7.49,268
2026-03-21,PR,hidratado,4.76,4.09,5.25,270
2026-03-21,RJ,gasolina_c,6.53,5.69,7.79,329
2026-03-21,RJ,hidratado,5.08,4.49,5.89,277
2026-03-21,RN,gasolina_c,7.28,6.85,7.59,45
2026-03-21,RN,hidratado,5.89,5.32,6.29,43
2026-03-21,RO,gasolina_c,7.3,6.84,7.89,54
2026-03-21,RO,hidratado,5.59,5.19,5.99,30
2026-03-21,RR,gasolina_c,7.55,7.55,7.55,13
2026-03-21,RR,hidratado,5.51,5.49,5.59,7
2026-03-21,RS,gasolina_c,6.48,5.69,7.47,333
2026-03-21,RS,hidratado,5.12,4.67,6.99,148
2026-03-21,SC,gasolina_c,6.61,5.59,7.09,166
2026-03-21,SC,hidratado,5.0,4.56,5.79,119
2026-03-21,SE,gasolina_c,7.15,6.8,7.69,33
2026-03-21,SE,hidratado,5.03,4.95,5.32,21
2026-03-21,SP,gasolina_c,6.54,5.49,9.39,1208
2026-03-21,SP,hidratado,4.52,3.86,5.99,1196
2026-03-21,TO,gasolina_c,7.11,6.68,7.44,37
2026-03-21,TO,hidratado,5.51,4.75,6.03,30
2026-03-28,AC,gasolina_c,7.51,6.79,8.5,16
2026-03-28,AC,hidratado,5.39,5.07,6.3,14
2026-03-28,AL,gasolina_c,6.82,6.59,7.39,54
2026-03-28,AL,hidratado,5.15,4.99,5.7,45
2026-03-28,AM,gasolina_c,7.6,7.24,9.29,55
2026-03-28,AM,hidratado,5.6,5.35,5.79,38
2026-03-28,AP,gasolina_c,6.48,6.38,6.59,3
2026-03-28,BA,gasolina_c,7.43,6.57,7.99,244
2026-03-28,BA,hidratado,5.45,4.9,6.39,213
2026-03-28,CE,gasolina_c,6.97,6.33,7.39,140
2026-03-28,CE,hidratado,5.44,4.87,6.19,128
2026-03-28,DF,gasolina_c,6.52,6.15,6.79,49
2026-03-28,DF,hidratado,5.15,4.55,5.22,23
2026-03-28,ES,gasolina_c,6.59,6.27,7.19,74
2026-03-28,ES,hidratado,4.98,4.59,5.89,52
2026-03-28,GO,gasolina_c,6.39,5.89,6.89,163
2026-03-28,GO,hidratado,4.55,3.95,5.29,158
2026-03-28,MA,gasolina_c,6.65,6.09,7.59,95
2026-03-28,MA,hidratado,5.16,4.98,6.19,51
2026-03-28,MG,gasolina_c,6.49,5.9,7.29,472
2026-03-28,MG,hidratado,4.81,4.19,5.55,448
2026-03-28,MS,gasolina_c,6.51,6.15,7.19,58
2026-03-28,MS,hidratado,4.44,4.15,5.17,35
2026-03-28,MT,gasolina_c,6.81,6.49,7.23,69
2026-03-28,MT,hidratado,4.64,3.99,4.89,68
2026-03-28,PA,gasolina_c,6.84,6.45,7.99,99
2026-03-28,PA,hidratado,5.08,4.61,5.85,37
2026-03-28,PB,gasolina_c,6.51,6.24,6.98,66
2026-03-28,PB,hidratado,4.67,4.45,5.3,56
2026-03-28,PE,gasolina_c,7.21,6.09,7.99,193
2026-03-28,PE,hidratado,5.67,4.2,6.59,170
2026-03-28,PI,gasolina_c,6.72,6.3,6.99,59
2026-03-28,PI,hidratado,5.05,4.65,5.49,42
2026-03-28,PR,gasolina_c,6.94,6.09,7.99,269
2026-03-28,PR,hidratado,4.83,4.09,5.29,271
2026-03-28,RJ,gasolina_c,6.76,5.69,7.99,301
2026-03-28,RJ,hidratado,5.15,3.99,5.89,257
2026-03-28,RN,gasolina_c,7.17,6.49,7.59,41
2026-03-28,RN,hidratado,5.85,5.29,6.32,41
2026-03-28,RO,gasolina_c,7.4,7.09,7.96,46
2026-03-28,RO,hidratado,5.67,5.34,5.99,29
2026-03-28,RR,gasolina_c,7.9,7.9,7.9,12
2026-03-28,RR,hidratado,5.53,5.49,5.59,7
2026-03-28,RS,gasolina_c,6.66,5.93,7.57,323
2026-03-28,RS,hidratado,5.21,4.68,6.56,145
2026-03-28,SC,gasolina_c,6.78,6.26,7.29,163
2026-03-28,SC,hidratado,5.04,4.53,5.79,108
2026-03-28,SE,gasolina_c,7.22,7.1,7.29,40
2026-03-28,SE,hidratado,5.09,5.05,5.29,23
2026-03-28,SP,gasolina_c,6.69,5.77,9.39,1241
2026-03-28,SP,hidratado,4.54,3.79,5.99,1226
2026-03-28,TO,gasolina_c,7.12,6.46,7.79,44
2026-03-28,TO,hidratado,5.48,4.85,6.03,37
2026-04-04,AC,gasolina_c,7.59,7.09,8.47,16
2026-04-04,AC,hidratado,5.49,5.08,6.6,13
2026-04-04,AL,gasolina_c,6.82,6.59,7.39,59
2026-04-04,AL,hidratado,5.15,4.99,5.7,52
2026-04-04,AM,gasolina_c,7.59,7.29,9.29,53
2026-04-04,AM,hidratado,5.59,5.35,5.79,38
2026-04-04,AP,gasolina_c,6.5,6.38,6.59,5
2026-04-04,BA,gasolina_c,7.48,6.97,8.09,205
2026-04-04,BA,hidratado,5.43,4.93,6.48,181
2026-04-04,CE,gasolina_c,6.98,6.35,7.44,139
2026-04-04,CE,hidratado,5.47,4.89,6.19,127
2026-04-04,DF,gasolina_c,6.45,5.98,6.79,50
2026-04-04,DF,hidratado,5.13,4.55,5.29,25
2026-04-04,ES,gasolina_c,6.6,6.34,7.19,81
2026-04-04,ES,hidratado,5.03,4.72,5.89,55
2026-04-04,GO,gasolina_c,6.38,5.89,6.89,181
2026-04-04,GO,hidratado,4.53,3.95,5.29,177
2026-04-04,MA,gasolina_c,6.64,6.1,7.79,99
2026-04-04,MA,hidratado,5.3,4.99,6.19,54
2026-04-04,MG,gasolina_c,6.49,5.9,7.06,480
2026-04-04,MG,hidratado,4.76,4.19,5.55,454
2026-04-04,MS,gasolina_c,6.52,6.25,7.17,59
2026-04-04,MS,hidratado,4.44,4.15,5.17,37
2026-04-04,MT,gasolina_c,6.78,6.3,7.26,78
2026-04-04,MT,hidratado,4.64,3.99,4.89,76
2026-04-04,PA,gasolina_c,6.83,6.19,7.85,92
2026-04-04,PA,hidratado,5.13,4.61,5.79,35
2026-04-04,PB,gasolina_c,6.54,6.29,6.99,66
2026-04-04,PB,hidratado,4.76,4.55,5.3,57
2026-04-04,PE,gasolina_c,7.2,6.04,7.99,185
2026-04-04,PE,hidratado,5.66,4.59,6.59,160
2026-04-04,PI,gasolina_c,6.71,6.39,6.99,54
2026-04-04,PI,hidratado,5.04,4.79,5.49,37
2026-04-04,PR,gasolina_c,6.93,6.09,7.99,263
2026-04-04,PR,hidratado,4.82,4.09,5.25,260
2026-04-04,RJ,gasolina_c,6.77,5.69,7.99,304
2026-04-04,RJ,hidratado,5.15,4.09,5.95,258
2026-04-04,RN,gasolina_c,6.86,6.49,7.59,32
2026-04-04,RN,hidratado,5.59,5.39,6.32,28
2026-04-04,RO,gasolina_c,7.52,7.18,7.7,39
2026-04-04,RO,hidratado,5.7,5.38,5.99,24
2026-04-04,RR,gasolina_c,7.9,7.9,7.9,13
2026-04-04,RR,hidratado,5.52,5.49,5.59,6
2026-04-04,RS,gasolina_c,6.63,6.09,7.74,315
2026-04-04,RS,hidratado,5.21,4.75,6.56,141
2026-04-04,SC,gasolina_c,6.79,6.26,7.29,159
2026-04-04,SC,hidratado,5.06,4.49,5.79,110
2026-04-04,SE,gasolina_c,7.22,7.1,7.37,40
2026-04-04,SE,hidratado,5.11,5.05,5.29,24
2026-04-04,SP,gasolina_c,6.69,5.69,9.54,1190
2026-04-04,SP,hidratado,4.52,3.69,5.99,1175
2026-04-04,TO,gasolina_c,7.14,6.85,7.49,37
2026-04-04,TO,hidratado,5.52,4.85,6.03,33
2026-04-11,AC,gasolina_c,7.59,7.19,8.47,16
2026-04-11,AC,hidratado,5.48,5.09,6.6,13
2026-04-11,AL,gasolina_c,6.84,6.69,7.51,58
2026-04-11,AL,hidratado,5.2,4.99,5.85,51
2026-04-11,AM,gasolina_c,7.54,7.29,9.29,55
2026-04-11,AM,hidratado,5.5,5.29,5.79,37
2026-04-11,AP,gasolina_c,6.56,6.43,6.78,11
2026-04-11,AP,hidratado,5.89,5.89,5.89,1
2026-04-11,BA,gasolina_c,7.4,6.79,7.99,203
2026-04-11,BA,hidratado,5.4,5.0,6.48,178
2026-04-11,CE,gasolina_c,6.99,6.29,7.44,136
2026-04-11,CE,hidratado,5.44,4.66,6.19,126
2026-04-11,DF,gasolina_c,6.52,6.17,6.87,49
2026-04-11,DF,hidratado,5.14,4.55,5.25,22
2026-04-11,ES,gasolina_c,6.59,6.34,7.19,84
2026-04-11,ES,hidratado,5.04,4.69,5.89,55
2026-04-11,GO,gasolina_c,6.29,5.79,7.09,148
2026-04-11,GO,hidratado,4.39,3.94,5.45,145
2026-04-11,MA,gasolina_c,6.64,6.19,7.59,93
2026-04-11,MA,hidratado,5.3,4.99,6.19,50
2026-04-11,MG,gasolina_c,6.48,5.89,7.29,482
2026-04-11,MG,hidratado,4.75,4.28,5.55,453
2026-04-11,MS,gasolina_c,6.57,6.26,7.29,56
2026-04-11,MS,hidratado,4.47,4.15,5.17,35
2026-04-11,MT,gasolina_c,6.77,6.33,7.26,77
2026-04-11,MT,hidratado,4.61,3.99,4.89,73
2026-04-11,PA,gasolina_c,6.92,6.39,7.99,109
2026-04-11,PA,hidratado,5.3,4.61,6.09,44
2026-04-11,PB,gasolina_c,6.55,5.99,6.99,66
2026-04-11,PB,hidratado,4.79,4.55,5.3,56
2026-04-11,PE,gasolina_c,7.22,6.04,7.99,192
2026-04-11,PE,hidratado,5.66,4.2,6.59,165
2026-04-11,PI,gasolina_c,6.77,6.36,6.99,33
2026-04-11,PI,hidratado,5.19,4.79,5.4,17
2026-04-11,PR,gasolina_c,6.93,6.09,7.59,285
2026-04-11,PR,hidratado,4.83,4.09,5.25,289
2026-04-11,RJ,gasolina_c,6.73,5.88,7.99,327
2026-04-11,RJ,hidratado,5.14,4.68,5.95,281
2026-04-11,RN,gasolina_c,6.82,6.49,7.59,39
2026-04-11,RN,hidratado,5.68,5.39,6.32,36
2026-04-11,RO,gasolina_c,7.53,7.18,7.89,40
2026-04-11,RO,hidratado,5.73,5.38,5.99,24
2026-04-11,RR,gasolina_c,7.9,7.9,7.9,13
2026-04-11,RR,hidratado,5.52,5.49,5.59,6
2026-04-11,RS,gasolina_c,6.62,6.09,7.74,322
2026-04-11,RS,hidratado,5.22,4.75,6.66,152
2026-04-11,SC,gasolina_c,6.75,6.19,7.29,145
2026-04-11,SC,hidratado,5.01,4.49,5.79,98
2026-04-11,SE,gasolina_c,7.22,7.1,7.37,38
2026-04-11,SE,hidratado,5.12,5.05,5.29,22
2026-04-11,SP,gasolina_c,6.69,5.77,9.59,1220
2026-04-11,SP,hidratado,4.52,3.79,5.99,1211
2026-04-11,TO,gasolina_c,7.16,6.85,7.39,23
2026-04-11,TO,hidratado,5.47,4.85,6.03,18
2026-04-18,AC,gasolina_c,7.57,7.19,8.46,14
2026-04-18,AC,hidratado,5.47,5.08,5.99,11
2026-04-18,AL,gasolina_c,6.91,6.8,7.52,59
2026-04-18,AL,hidratado,5.36,4.99,5.85,51
2026-04-18,AM,gasolina_c,7.34,7.27,9.29,55
2026-04-18,AM,hidratado,5.37,5.27,5.79,38
2026-04-18,AP,gasolina_c,6.59,6.59,6.59,1
2026-04-18,BA,gasolina_c,7.33,6.91,7.99,225
2026-04-18,BA,hidratado,5.33,5.03,6.48,203
2026-04-18,CE,gasolina_c,6.98,6.29,7.44,135
2026-04-18,CE,hidratado,5.47,4.97,6.19,121
2026-04-18,DF,gasolina_c,6.48,6.15,6.69,50
2026-04-18,DF,hidratado,5.11,4.46,5.19,23
2026-04-18,ES,gasolina_c,6.59,6.34,7.19,86
2026-04-18,ES,hidratado,5.04,4.69,5.89,58
2026-04-18,GO,gasolina_c,6.59,5.94,6.99,160
2026-04-18,GO,hidratado,4.9,3.95,5.27,162
2026-04-18,MA,gasolina_c,6.64,6.19,7.79,98
2026-04-18,MA,hidratado,5.31,4.98,6.19,51
2026-04-18,MG,gasolina_c,6.41,5.85,7.29,492
2026-04-18,MG,hidratado,4.68,4.07,5.55,468
2026-04-18,MS,gasolina_c,6.53,6.27,7.29,51
2026-04-18,MS,hidratado,4.43,4.25,5.17,32
2026-04-18,MT,gasolina_c,6.82,6.33,7.26,68
2026-04-18,MT,hidratado,4.63,3.99,4.89,65
2026-04-18,PA,gasolina_c,6.88,6.39,7.99,110
2026-04-18,PA,hidratado,5.37,4.61,6.09,47
2026-04-18,PB,gasolina_c,6.53,6.23,6.99,66
2026-04-18,PB,hidratado,4.82,4.64,5.3,57
2026-04-18,PE,gasolina_c,7.28,6.42,7.99,168
2026-04-18,PE,hidratado,5.69,4.2,6.59,145
2026-04-18,PI,gasolina_c,6.67,5.79,7.04,36
2026-04-18,PI,hidratado,5.15,4.79,5.4,21
2026-04-18,PR,gasolina_c,6.92,6.19,7.59,263
2026-04-18,PR,hidratado,4.82,4.09,5.25,260
2026-04-18,RJ,gasolina_c,6.72,6.09,7.99,328
2026-04-18,RJ,hidratado,5.1,4.66,5.95,283
2026-04-18,RN,gasolina_c,6.74,6.49,7.59,46
2026-04-18,RN,hidratado,5.6,5.39,6.32,42
2026-04-18,RO,gasolina_c,7.43,7.09,7.89,40
2026-04-18,RO,hidratado,5.64,5.31,5.99,26
2026-04-18,RR,gasolina_c,7.88,7.79,7.9,13
2026-04-18,RR,hidratado,5.52,5.49,5.59,6
2026-04-18,RS,gasolina_c,6.6,6.17,7.66,327
2026-04-18,RS,hidratado,5.2,4.75,6.59,154
2026-04-18,SC,gasolina_c,6.77,6.27,7.29,167
2026-04-18,SC,hidratado,5.01,4.49,5.79,113
2026-04-18,SE,gasolina_c,7.22,7.1,7.29,40
2026-04-18,SE,hidratado,5.56,5.19,5.69,22
2026-04-18,SP,gasolina_c,6.67,5.69,9.59,1282
2026-04-18,SP,hidratado,4.49,3.49,5.99,1265
2026-04-18,TO,gasolina_c,7.11,6.75,7.39,28
2026-04-18,TO,hidratado,5.56,4.85,6.03,23
2026-04-25,AC,gasolina_c,7.58,7.19,8.46,12
2026-04-25,AC,hidratado,5.42,4.99,6.6,10
2026-04-25,AL,gasolina_c,6.8,6.59,7.52,59
2026-04-25,AL,hidratado,5.33,5.09,5.85,48
2026-04-25,AM,gasolina_c,7.32,6.97,9.29,53
2026-04-25,AM,hidratado,5.34,5.15,5.79,36
2026-04-25,AP,gasolina_c,6.55,6.43,6.85,12
2026-04-25,AP,hidratado,5.89,5.89,5.89,1
2026-04-25,BA,gasolina_c,7.26,6.78,7.99,246
2026-04-25,BA,hidratado,5.28,4.93,6.48,216
2026-04-25,CE,gasolina_c,6.98,6.09,7.72,132
2026-04-25,CE,hidratado,5.44,4.99,6.19,118
2026-04-25,DF,gasolina_c,6.46,6.05,6.69,50
2026-04-25,DF,hidratado,5.03,4.45,5.19,28
2026-04-25,ES,gasolina_c,6.58,6.34,7.19,81
2026-04-25,ES,hidratado,5.05,4.69,5.89,54
2026-04-25,GO,gasolina_c,6.71,5.99,6.97,169
2026-04-25,GO,hidratado,5.02,3.75,5.27,169
2026-04-25,MA,gasolina_c,6.51,5.88,7.49,99
2026-04-25,MA,hidratado,5.25,4.88,6.16,53
2026-04-25,MG,gasolina_c,6.38,5.75,7.29,494
2026-04-25,MG,hidratado,4.65,4.08,5.39,463
2026-04-25,MS,gasolina_c,6.54,6.19,7.29,57
2026-04-25,MS,hidratado,4.43,3.99,5.17,38
2026-04-25,MT,gasolina_c,6.73,6.33,7.39,87
2026-04-25,MT,hidratado,4.56,3.99,4.89,84
2026-04-25,PA,gasolina_c,6.8,6.29,7.42,94
2026-04-25,PA,hidratado,5.2,4.61,5.82,38
2026-04-25,PB,gasolina_c,6.5,6.19,6.89,65
2026-04-25,PB,hidratado,4.83,4.67,5.39,55
2026-04-25,PE,gasolina_c,7.09,6.38,7.99,189
2026-04-25,PE,hidratado,5.65,4.2,6.59,165
2026-04-25,PI,gasolina_c,6.67,5.79,7.19,50
2026-04-25,PI,hidratado,5.0,4.49,5.4,36
2026-04-25,PR,gasolina_c,6.87,6.09,7.49,256
2026-04-25,PR,hidratado,4.71,3.99,5.39,259
2026-04-25,RJ,gasolina_c,6.71,5.88,7.99,271
2026-04-25,RJ,hidratado,5.1,4.66,5.89,231
2026-04-25,RN,gasolina_c,6.65,6.42,7.59,44
2026-04-25,RN,hidratado,5.55,5.38,6.32,38
2026-04-25,RO,gasolina_c,7.27,6.89,7.7,38
2026-04-25,RO,hidratado,5.72,5.39,5.99,25
2026-04-25,RR,gasolina_c,7.79,7.79,7.79,13
2026-04-25,RR,hidratado,5.52,5.49,5.59,6
2026-04-25,RS,gasolina_c,6.54,6.21,7.66,308
2026-04-25,RS,hidratado,5.16,4.69,6.59,145
2026-04-25,SC,gasolina_c,6.75,6.19,7.29,163
2026-04-25,SC,hidratado,4.98,4.39,5.73,107
2026-04-25,SE,gasolina_c,7.22,7.1,7.29,41
2026-04-25,SE,hidratado,5.61,5.47,5.7,25
2026-04-25,SP,gasolina_c,6.64,5.77,9.59,1233
2026-04-25,SP,hidratado,4.43,3.49,6.29,1223
2026-04-25,TO,gasolina_c,7.12,6.75,7.39,23
2026-04-25,TO,hidratado,5.44,4.85,6.03,17
2026-05-02,AC,gasolina_c,7.49,6.99,8.47,15
2026-05-02,AC,hidratado,5.41,4.99,6.6,13
2026-05-02,AL,gasolina_c,6.7,6.47,7.52,52
2026-05-02,AL,hidratado,5.21,4.99,5.85,45
2026-05-02,AM,gasolina_c,7.24,6.96,9.29,54
2026-05-02,AM,hidratado,5.28,4.99,5.79,37
2026-05-02,AP,gasolina_c,6.52,6.39,6.64,7
2026-05-02,BA,gasolina_c,7.22,5.97,8.07,240
2026-05-02,BA,hidratado,5.22,4.91,6.48,210
2026-05-02,CE,gasolina_c,6.93,5.89,7.29,141
2026-05-02,CE,hidratado,5.39,4.99,6.19,126
2026-05-02,DF,gasolina_c,6.27,5.93,6.69,50
2026-05-02,DF,hidratado,4.7,4.36,5.19,23
2026-05-02,ES,gasolina_c,6.55,6.34,7.19,78
2026-05-02,ES,hidratado,5.03,4.69,5.99,53
2026-05-02,GO,gasolina_c,6.7,5.89,6.97,174
2026-05-02,GO,hidratado,4.94,3.65,5.27,170
2026-05-02,MA,gasolina_c,6.42,5.78,7.49,94
2026-05-02,MA,hidratado,5.26,4.99,6.19,55
2026-05-02,MG,gasolina_c,6.37,5.59,7.29,447
2026-05-02,MG,hidratado,4.59,3.38,5.19,422
2026-05-02,MS,gasolina_c,6.54,6.26,7.29,56
2026-05-02,MS,hidratado,4.38,4.09,5.07,36
2026-05-02,MT,gasolina_c,6.75,6.31,7.39,84
2026-05-02,MT,hidratado,4.53,3.95,4.85,83
2026-05-02,PA,gasolina_c,6.78,6.18,7.7,99
2026-05-02,PA,hidratado,5.2,4.64,5.82,44
2026-05-02,PB,gasolina_c,6.45,6.23,6.69,66
2026-05-02,PB,hidratado,4.81,4.67,5.39,55
2026-05-02,PE,gasolina_c,7.07,6.29,7.99,188
2026-05-02,PE,hidratado,5.64,4.83,6.59,162
2026-05-02,PI,gasolina_c,6.62,6.15,6.99,59
2026-05-02,PI,hidratado,4.96,4.49,5.4,42
2026-05-02,PR,gasolina_c,6.82,6.07,7.49,209
2026-05-02,PR,hidratado,4.61,3.84,5.25,214
2026-05-02,RJ,gasolina_c,6.69,5.99,7.99,324
2026-05-02,RJ,hidratado,5.05,4.59,5.89,281
2026-05-02,RN,gasolina_c,6.5,5.97,6.89,33
2026-05-02,RN,hidratado,5.54,5.19,5.99,34
2026-05-02,RO,gasolina_c,7.28,6.85,7.99,40
2026-05-02,RO,hidratado,5.68,5.39,5.99,26
2026-05-02,RR,gasolina_c,7.74,7.7,7.79,13
2026-05-02,RR,hidratado,5.5,5.49,5.59,6
2026-05-02,RS,gasolina_c,6.46,6.09,7.69,319
2026-05-02,RS,hidratado,5.12,4.69,6.59,146
2026-05-02,SC,gasolina_c,6.71,6.19,7.19,142
2026-05-02,SC,hidratado,4.97,4.49,5.79,96
2026-05-02,SE,gasolina_c,7.22,7.1,7.29,41
2026-05-02,SE,hidratado,5.61,5.47,5.7,26
2026-05-02,SP,gasolina_c,6.58,5.69,8.97,1201
2026-05-02,SP,hidratado,4.29,3.06,5.99,1195
2026-05-02,TO,gasolina_c,7.07,6.58,7.59,30
2026-05-02,TO,hidratado,5.37,4.85,6.03,22
2026-05-09,AC,gasolina_c,7.34,7.19,7.59,11
2026-05-09,AC,hidratado,5.38,4.99,5.89,9
2026-05-09,AL,gasolina_c,6.6,6.27,7.52,54
2026-05-09,AL,hidratado,5.11,4.99,5.99,44
2026-05-09,AM,gasolina_c,7.41,6.95,9.29,53
2026-05-09,AM,hidratado,5.35,4.99,5.59,37
2026-05-09,AP,gasolina_c,6.64,6.64,6.64,1
2026-05-09,BA,gasolina_c,7.21,6.64,7.99,224
2026-05-09,BA,hidratado,5.14,4.73,6.94,194
2026-05-09,CE,gasolina_c,6.95,5.99,7.29,131
2026-05-09,CE,hidratado,5.4,4.99,6.18,114
