data,vencimento,ajuste,volume,contratos_aberto,fonte_cid
2022-12-15,ETHc2,2715.0,393.0,,1181090
2022-12-14,ETHc2,2630.0,160.0,,1181090
2022-12-13,ETHc2,2605.0,98.0,,1181090
2022-12-12,ETHc2,2620.0,60.0,,1181090
2022-12-09,ETHc2,2625.0,169.0,,1181090
2022-12-08,ETHc2,2625.0,169.0,,1181090
2022-12-07,ETHc2,2649.0,105.0,,1181090
2022-12-06,ETHc2,2717.0,3.0,,1181090
2022-12-05,ETHc2,2875.0,60.0,,1181090
2022-12-02,ETHc2,2875.0,145.0,,1181090
2022-12-01,ETHc2,2875.0,5.0,,1181090
2022-11-30,ETHc2,2840.0,4.0,,1181090
2022-11-29,ETHc2,2862.5,52.0,,1181090
2022-11-28,ETHc2,2920.0,50.0,,1181090
2022-11-25,ETHc2,2965.0,13.0,,1181090
2022-11-24,ETHc2,2965.0,13.0,,1181090
2022-11-23,ETHc2,2965.0,2.0,,1181090
2022-11-22,ETHc2,2965.0,55.0,,1181090
2022-11-21,ETHc2,2965.0,90.0,,1181090
2022-11-18,ETHc2,2965.0,90.0,,1181090
2022-11-17,ETHc2,2875.0,42.0,,1181090
2022-11-16,ETHc2,2875.0,20.0,,1181090
2022-11-14,ETHc2,2875.0,6.0,,1181090
2022-11-11,ETHc2,2875.0,64.0,,1181090
2022-11-10,ETHc2,2875.0,64.0,,1181090
2022-11-09,ETHc2,2875.0,93.0,,1181090
2022-11-08,ETHc2,2875.0,10.0,,1181090
2022-11-07,ETHc2,2850.0,5.0,,1181090
2022-11-04,ETHc2,2850.0,5.0,,1181090
2022-11-03,ETHc2,2850.0,240.0,,1181090
2022-11-01,ETHc2,2850.0,31.0,,1181090
2022-10-31,ETHc2,2750.0,1.0,,1181090
2022-10-28,ETHc2,2750.0,15.0,,1181090
2022-10-27,ETHc2,2750.0,100.0,,1181090
2022-10-26,ETHc2,2700.0,91.0,,1181090
2022-10-25,ETHc2,2710.0,30.0,,1181090
2022-10-24,ETHc2,2720.0,30.0,,1181090
2022-10-21,ETHc2,2770.0,59.0,,1181090
2022-10-20,ETHc2,2770.0,59.0,,1181090
2022-10-19,ETHc2,2770.0,25.0,,1181090
2022-10-18,ETHc2,2770.0,3.0,,1181090
2022-10-17,ETHc2,2755.0,36.0,,1181090
2022-10-14,ETHc2,2755.0,36.0,,1181090
2022-10-13,ETHc2,2755.0,36.0,,1181090
2022-10-11,ETHc2,2770.0,65.0,,1181090
2022-10-10,ETHc2,2735.0,3.0,,1181090
2022-10-07,ETHc2,2675.0,50.0,,1181090
2022-10-06,ETHc2,2675.0,31.0,,1181090
2022-10-05,ETHc2,2682.5,42.0,,1181090
2022-10-04,ETHc2,2682.5,22.0,,1181090
2022-10-03,ETHc2,2627.5,1.0,,1181090
2022-09-30,ETHc2,2597.5,10.0,,1181090
2022-09-29,ETHc2,2597.5,2.0,,1181090
2022-09-28,ETHc2,2597.5,22.0,,1181090
2022-09-27,ETHc2,2510.0,6.0,,1181090
2022-09-26,ETHc2,2470.0,18.0,,1181090
2022-09-23,ETHc2,2470.0,18.0,,1181090
2022-09-22,ETHc2,2470.0,8.0,,1181090
2022-09-21,ETHc2,2470.0,10.0,,1181090
2022-09-20,ETHc2,2480.0,12.0,,1181090
2022-09-19,ETHc2,2480.0,88.0,,1181090
2022-09-16,ETHc2,2480.0,88.0,,1181090
2022-09-15,ETHc2,2480.0,58.0,,1181090
2022-09-14,ETHc2,2510.0,288.0,,1181090
2022-09-13,ETHc2,2400.0,108.0,,1181090
2022-09-12,ETHc2,2275.0,30.0,,1181090
2022-09-09,ETHc2,2275.0,50.0,,1181090
2022-09-08,ETHc2,2275.0,4.0,,1181090
2022-09-06,ETHc2,2305.0,4.0,,1181090
2022-09-05,ETHc2,2305.0,4.0,,1181090
2022-09-02,ETHc2,2305.0,6.0,,1181090
2022-09-01,ETHc2,2305.0,6.0,,1181090
2022-08-31,ETHc2,2365.0,5.0,,1181090
2022-08-30,ETHc2,2400.0,5.0,,1181090
2022-08-29,ETHc2,2435.0,5.0,,1181090
2022-08-26,ETHc2,2425.0,5.0,,1181090
2022-08-25,ETHc2,2445.0,5.0,,1181090
2022-08-24,ETHc2,2500.0,5.0,,1181090
2022-08-23,ETHc2,2505.0,5.0,,1181090
2022-08-22,ETHc2,2535.0,5.0,,1181090
2022-08-19,ETHc2,2565.0,85.0,,1181090
2022-08-18,ETHc2,2585.0,85.0,,1181090
2022-08-17,ETHc2,2615.0,197.0,,1181090
2022-08-16,ETHc2,2675.0,78.0,,1181090
2022-08-15,ETHc2,2695.0,2.0,,1181090
2022-08-12,ETHc2,2745.0,120.0,,1181090
2022-08-11,ETHc2,2767.5,45.0,,1181090
2022-08-10,ETHc2,2745.0,20.0,,1181090
2022-08-09,ETHc2,2755.0,70.0,,1181090
2022-08-08,ETHc2,2755.0,223.0,,1181090
2022-08-05,ETHc2,2795.0,130.0,,1181090
2022-08-04,ETHc2,2860.0,138.0,,1181090
2022-08-03,ETHc2,2905.0,75.0,,1181090
2022-08-02,ETHc2,2935.0,40.0,,1181090
2022-08-01,ETHc2,2935.0,30.0,,1181090
2022-07-29,ETHc2,2900.0,62.0,,1181090
2022-07-28,ETHc2,2900.0,83.0,,1181090
2022-07-27,ETHc2,2865.0,35.0,,1181090
2022-07-26,ETHc2,2865.0,12.0,,1181090
2022-07-25,ETHc2,2865.0,20.0,,1181090
2022-07-22,ETHc2,2865.0,66.0,,1181090
2022-07-21,ETHc2,2865.0,66.0,,1181090
2022-07-20,ETHc2,2865.0,75.0,,1181090
2022-07-19,ETHc2,2935.0,6.0,,1181090
2022-07-18,ETHc2,2995.0,85.0,,1181090
2022-07-15,ETHc2,3000.0,10.0,,1181090
2022-07-14,ETHc2,3000.0,25.0,,1181090
2022-07-13,ETHc2,3000.0,257.0,,1181090
2022-07-12,ETHc2,2990.0,15.0,,1181090
2022-07-11,ETHc2,2990.0,10.0,,1181090
2022-07-08,ETHc2,2880.0,50.0,,1181090
2022-07-07,ETHc2,2880.0,50.0,,1181090
2022-07-06,ETHc2,2880.0,150.0,,1181090
2022-07-05,ETHc2,2880.0,150.0,,1181090
2022-07-04,ETHc2,2880.0,50.0,,1181090
2022-07-01,ETHc2,2880.0,45.0,,1181090
2022-06-30,ETHc2,2900.0,32.0,,1181090
2022-06-29,ETHc2,2900.0,32.0,,1181090
2022-06-28,ETHc2,2910.0,32.0,,1181090
2022-06-27,ETHc2,2910.0,2.0,,1181090
2022-06-24,ETHc2,2925.0,2.0,,1181090
2022-06-23,ETHc2,3005.0,15.0,,1181090
2022-06-22,ETHc2,3005.0,15.0,,1181090
2022-06-21,ETHc2,3030.0,15.0,,1181090
2022-06-20,ETHc2,3045.0,15.0,,1181090
2022-06-17,ETHc2,3045.0,15.0,,1181090
2022-06-15,ETHc2,3045.0,20.0,,1181090
2022-06-14,ETHc2,3060.0,12.0,,1181090
2022-06-13,ETHc2,3060.0,35.0,,1181090
2022-06-10,ETHc2,3090.0,35.0,,1181090
2022-06-09,ETHc2,3100.0,35.0,,1181090
2022-06-08,ETHc2,3180.0,96.0,,1181090
2022-06-07,ETHc2,3180.0,96.0,,1181090
2022-06-06,ETHc2,3195.0,61.0,,1181090
2022-06-03,ETHc2,3140.0,1.0,,1181090
2022-06-02,ETHc2,3140.0,74.0,,1181090
2022-06-01,ETHc2,3125.0,53.0,,1181090
2022-05-31,ETHc2,3125.0,1.0,,1181090
2022-05-30,ETHc2,3125.0,45.0,,1181090
2022-05-27,ETHc2,3165.0,45.0,,1181090
2022-05-26,ETHc2,3300.0,312.0,,1181090
2022-05-25,ETHc2,3300.0,21.0,,1181090
2022-05-24,ETHc2,3300.0,219.0,,1181090
2022-05-23,ETHc2,3407.5,1.0,,1181090
2022-05-20,ETHc2,3407.5,30.0,,1181090
2022-05-19,ETHc2,3475.0,53.0,,1181090
2022-05-18,ETHc2,3470.0,90.0,,1181090
2022-05-17,ETHc2,3420.0,56.0,,1181090
2022-05-16,ETHc2,3395.0,46.0,,1181090
2022-05-13,ETHc2,3385.0,20.0,,1181090
2022-05-12,ETHc2,3385.0,140.0,,1181090
2022-05-11,ETHc2,3385.0,140.0,,1181090
2022-05-10,ETHc2,3385.0,200.0,,1181090
2022-05-09,ETHc2,3270.0,200.0,,1181090
2022-05-06,ETHc2,3270.0,100.0,,1181090
2022-05-05,ETHc2,3270.0,100.0,,1181090
2022-05-04,ETHc2,3270.0,100.0,,1181090
2022-05-03,ETHc2,3270.0,55.0,,1181090
2022-05-02,ETHc2,3270.0,55.0,,1181090
2022-04-29,ETHc2,3270.0,6.0,,1181090
2022-04-28,ETHc2,3270.0,6.0,,1181090
2022-04-27,ETHc2,3270.0,6.0,,1181090
2022-04-26,ETHc2,3250.0,1.0,,1181090
2022-04-22,ETHc2,3145.0,,,1181090
2022-04-20,ETHc2,3145.0,70.0,,1181090
2022-04-19,ETHc2,3145.0,5.0,,1181090
2022-04-18,ETHc2,3145.0,5.0,,1181090
2022-04-14,ETHc2,3145.0,5.0,,1181090
2022-04-13,ETHc2,3145.0,16.0,,1181090
2022-04-12,ETHc2,3100.0,69.0,,1181090
2022-04-11,ETHc2,3080.0,101.0,,1181090
2022-04-08,ETHc2,3101.5,101.0,,1181090
2022-04-07,ETHc2,3075.0,115.0,,1181090
2022-04-06,ETHc2,2970.0,58.0,,1181090
2022-04-05,ETHc2,2970.0,125.0,,1181090
2022-04-04,ETHc2,2965.0,5.0,,1181090
2022-04-01,ETHc2,2965.0,30.0,,1181090
2022-03-31,ETHc2,3182.0,35.0,,1181090
2022-03-30,ETHc2,3225.0,15.0,,1181090
2022-03-29,ETHc2,3225.0,243.0,,1181090
2022-03-28,ETHc2,3265.0,120.0,,1181090
2022-03-25,ETHc2,3265.0,215.0,,1181090
2022-03-24,ETHc2,3227.5,70.0,,1181090
2022-03-23,ETHc2,3227.5,46.0,,1181090
2022-03-22,ETHc2,3175.0,50.0,,1181090
2022-03-21,ETHc2,3175.0,41.0,,1181090
2022-03-18,ETHc2,3175.0,5.0,,1181090
2022-03-17,ETHc2,3175.0,45.0,,1181090
2022-03-16,ETHc2,3175.0,45.0,,1181090
2022-03-15,ETHc2,3175.0,45.0,,1181090
2022-03-14,ETHc2,3285.0,5.0,,1181090
2022-03-11,ETHc2,3285.0,100.0,,1181090
2022-03-10,ETHc2,3285.0,119.0,,1181090
2022-03-09,ETHc2,3150.0,5.0,,1181090
2022-03-08,ETHc2,3150.0,75.0,,1181090
2022-03-07,ETHc2,3125.0,43.0,,1181090
2022-03-04,ETHc2,3125.0,160.0,,1181090
2022-03-03,ETHc2,3080.0,160.0,,1181090
2022-03-02,ETHc2,3080.0,31.0,,1181090
2022-02-25,ETHc2,2940.0,31.0,,1181090
2022-02-24,ETHc2,2965.0,5.0,,1181090
2022-02-23,ETHc2,2870.0,1.0,,1181090
2022-02-22,ETHc2,2880.0,7.0,,1181090
2022-02-21,ETHc2,2900.0,10.0,,1181090
2022-02-18,ETHc2,2960.0,10.0,,1181090
2022-02-17,ETHc2,2965.0,10.0,,1181090
2022-02-16,ETHc2,2985.0,10.0,,1181090
2022-02-15,ETHc2,2995.0,256.0,,1181090
2022-02-14,ETHc2,3035.0,256.0,,1181090
2022-02-11,ETHc2,3050.0,204.0,,1181090
2022-02-10,ETHc2,2955.0,142.0,,1181090
2022-02-09,ETHc2,2980.0,24.0,,1181090
2022-02-08,ETHc2,2910.0,17.0,,1181090
2022-02-07,ETHc2,2946.5,2.0,,1181090
2022-02-04,ETHc2,2950.0,5.0,,1181090
2022-02-03,ETHc2,2900.0,102.0,,1181090
2022-02-02,ETHc2,2900.0,102.0,,1181090
2022-02-01,ETHc2,2950.0,11.0,,1181090
2022-01-31,ETHc2,2975.0,20.0,,1181090
2022-01-28,ETHc2,2975.0,65.0,,1181090
2022-01-27,ETHc2,2975.0,124.0,,1181090
2022-01-26,ETHc2,2970.0,10.0,,1181090
2022-01-25,ETHc2,2980.0,97.0,,1181090
2022-01-24,ETHc2,2990.0,38.0,,1181090
2022-01-21,ETHc2,3060.5,3.0,,1181090
2022-01-20,ETHc2,3120.0,35.0,,1181090
2022-01-19,ETHc2,3125.0,191.0,,1181090
2022-01-18,ETHc2,3095.0,80.0,,1181090
2022-01-17,ETHc2,3150.0,26.0,,1181090
2022-01-14,ETHc2,3200.0,2.0,,1181090
2022-01-13,ETHc2,3270.5,80.0,,1181090
2022-01-12,ETHc2,3370.0,22.0,,1181090
2022-01-11,ETHc2,3385.0,73.0,,1181090
2022-01-10,ETHc2,3360.0,175.0,,1181090
2022-01-07,ETHc2,3340.0,35.0,,1181090
2022-01-06,ETHc2,3340.0,21.0,,1181090
2022-01-05,ETHc2,3320.0,37.0,,1181090
2022-01-04,ETHc2,3330.0,37.0,,1181090
2022-01-03,ETHc2,3330.0,1.0,,1181090
2021-12-30,ETHc2,3350.0,25.0,,1181090
2021-12-29,ETHc2,3350.0,25.0,,1181090
2021-12-28,ETHc2,3350.0,80.0,,1181090
2021-12-27,ETHc2,3315.0,25.0,,1181090
2021-12-23,ETHc2,3305.0,25.0,,1181090
2021-12-22,ETHc2,3275.0,25.0,,1181090
2021-12-21,ETHc2,3310.0,10.0,,1181090
2021-12-20,ETHc2,3310.0,10.0,,1181090
2021-12-17,ETHc2,3345.0,10.0,,1181090
2021-12-16,ETHc2,3377.5,3.0,,1181090
2021-12-15,ETHc2,3377.5,3.0,,1181090
2021-12-14,ETHc2,3365.0,3.0,,1181090
2021-12-13,ETHc2,3422.5,100.0,,1181090
2021-12-10,ETHc2,3410.0,36.0,,1181090
2021-12-09,ETHc2,3340.0,92.0,,1181090
2021-12-08,ETHc2,3340.0,331.0,,1181090
2021-12-07,ETHc2,3305.0,71.0,,1181090
2021-12-06,ETHc2,3332.5,53.0,,1181090
2021-12-03,ETHc2,3380.0,120.0,,1181090
2021-12-02,ETHc2,3470.0,65.0,,1181090
2021-12-01,ETHc2,3470.0,100.0,,1181090
2021-11-30,ETHc2,3500.0,37.0,,1181090
2021-11-29,ETHc2,3500.0,70.0,,1181090
2021-11-26,ETHc2,3500.0,56.0,,1181090
2021-11-25,ETHc2,3697.5,274.0,,1181090
2021-11-24,ETHc2,3600.0,190.0,,1181090
2021-11-23,ETHc2,3600.0,100.0,,1181090
2021-11-22,ETHc2,3630.0,5.0,,1181090
2021-11-19,ETHc2,3630.0,5.0,,1181090
2021-11-18,ETHc2,3630.0,5.0,,1181090
2021-11-17,ETHc2,3630.0,75.0,,1181090
2021-11-16,ETHc2,3760.0,31.0,,1181090
2021-11-12,ETHc2,3775.0,31.0,,1181090
2021-11-11,ETHc2,3790.0,3.0,,1181090
2021-11-10,ETHc2,3840.0,3.0,,1181090
2021-11-09,ETHc2,3840.0,3.0,,1181090
2021-11-08,ETHc2,3850.0,3.0,,1181090
2021-11-05,ETHc2,3850.0,36.0,,1181090
2021-11-04,ETHc2,3850.0,10.0,,1181090
2021-11-03,ETHc2,3850.0,5.0,,1181090
2021-11-01,ETHc2,3850.0,101.0,,1181090
2021-10-29,ETHc2,3820.0,62.0,,1181090
2021-10-28,ETHc2,3805.0,77.0,,1181090
2021-10-27,ETHc2,3830.0,97.0,,1181090
2021-10-26,ETHc2,3825.0,30.0,,1181090
2021-10-25,ETHc2,3787.0,238.0,,1181090
2021-10-22,ETHc2,3690.0,175.0,,1181090
2021-10-21,ETHc2,3652.5,54.0,,1181090
2021-10-20,ETHc2,3593.0,160.0,,1181090
2021-10-19,ETHc2,3540.0,88.0,,1181090
2021-10-18,ETHc2,3500.0,2.0,,1181090
2021-10-15,ETHc2,3482.5,2.0,,1181090
2021-10-14,ETHc2,3460.0,2.0,,1181090
2021-10-13,ETHc2,3455.0,30.0,,1181090
2021-10-11,ETHc2,3470.0,30.0,,1181090
2021-10-08,ETHc2,3470.0,85.0,,1181090
2021-10-07,ETHc2,3425.0,2.0,,1181090
2021-10-06,ETHc2,3417.5,2.0,,1181090
2021-10-05,ETHc2,3397.5,2.0,,1181090
2021-10-04,ETHc2,3390.0,2.0,,1181090
2021-10-01,ETHc2,3370.0,59.0,,1181090
2021-09-30,ETHc2,3360.0,67.0,,1181090
2021-09-29,ETHc2,3360.0,51.0,,1181090
2021-09-28,ETHc2,3378.0,5.0,,1181090
2021-09-27,ETHc2,3378.0,25.0,,1181090
2021-09-24,ETHc2,3378.0,25.0,,1181090
2021-09-23,ETHc2,3378.0,25.0,,1181090
2021-09-22,ETHc2,3378.0,25.0,,1181090
2021-09-21,ETHc2,3330.0,31.0,,1181090
2021-09-20,ETHc2,3310.0,31.0,,1181090
2021-09-17,ETHc2,3357.5,31.0,,1181090
2021-09-16,ETHc2,3335.0,54.0,,1181090
2021-09-15,ETHc2,3335.0,54.0,,1181090
2021-09-14,ETHc2,3320.0,100.0,,1181090
2021-09-13,ETHc2,3305.0,10.0,,1181090
2021-09-10,ETHc2,3275.0,30.0,,1181090
2021-09-09,ETHc2,3275.0,30.0,,1181090
2021-09-08,ETHc2,3267.5,35.0,,1181090
2021-09-06,ETHc2,3267.5,35.0,,1181090
2021-09-03,ETHc2,3267.5,35.0,,1181090
2021-09-02,ETHc2,3285.0,35.0,,1181090
2021-09-01,ETHc2,3285.0,67.0,,1181090
2021-08-31,ETHc2,3275.0,40.0,,1181090
2021-08-30,ETHc2,3270.0,40.0,,1181090
2021-08-27,ETHc2,3270.0,6.0,,1181090
2021-08-26,ETHc2,3210.0,91.0,,1181090
2021-08-25,ETHc2,3210.0,100.0,,1181090
2021-08-24,ETHc2,3210.0,100.0,,1181090
2021-08-23,ETHc2,3240.0,80.0,,1181090
2021-08-20,ETHc2,3220.0,30.0,,1181090
2021-08-19,ETHc2,3245.0,133.0,,1181090
2021-08-18,ETHc2,3245.0,202.0,,1181090
2021-08-17,ETHc2,3222.5,148.0,,1181090
2021-08-16,ETHc2,3222.5,101.0,,1181090
2021-08-13,ETHc2,3245.0,105.0,,1181090
2021-08-12,ETHc2,3240.0,11.0,,1181090
2021-08-11,ETHc2,3240.0,11.0,,1181090
2021-08-10,ETHc2,3200.0,266.0,,1181090
2021-08-09,ETHc2,3177.5,244.0,,1181090
2021-08-06,ETHc2,3200.0,244.0,,1181090
2021-08-05,ETHc2,3185.0,244.0,,1181090
2021-08-04,ETHc2,3117.0,353.0,,1181090
2021-08-03,ETHc2,3090.0,5.0,,1181090
2021-08-02,ETHc2,3045.0,90.0,,1181090
2021-07-30,ETHc2,3045.0,45.0,,1181090
2021-07-29,ETHc2,3046.5,285.0,,1181090
2021-07-28,ETHc2,3055.0,20.0,,1181090
2021-07-27,ETHc2,3055.0,20.0,,1181090
2021-07-26,ETHc2,3045.0,160.0,,1181090
2021-07-23,ETHc2,3015.0,5.0,,1181090
2021-07-22,ETHc2,3005.0,5.0,,1181090
2021-07-21,ETHc2,3005.0,5.0,,1181090
2021-07-20,ETHc2,2933.5,70.0,,1181090
2021-07-19,ETHc2,2937.5,50.0,,1181090
2021-07-16,ETHc2,3035.0,30.0,,1181090
2021-07-15,ETHc2,3020.0,30.0,,1181090
2021-07-14,ETHc2,2978.5,25.0,,1181090
2021-07-13,ETHc2,3005.0,47.0,,1181090
2021-07-12,ETHc2,2970.0,30.0,,1181090
2021-07-08,ETHc2,2980.0,30.0,,1181090
2021-07-07,ETHc2,2935.0,93.0,,1181090
2021-07-06,ETHc2,2975.0,83.0,,1181090
2021-07-05,ETHc2,2975.0,30.0,,1181090
2021-07-02,ETHc2,2922.0,205.0,,1181090
2021-07-01,ETHc2,2897.5,193.0,,1181090
2021-06-30,ETHc2,2850.0,30.0,,1181090
2021-06-29,ETHc2,2850.0,30.0,,1181090
2021-06-28,ETHc2,2825.0,50.0,,1181090
2021-06-25,ETHc2,2815.0,11.0,,1181090
2021-06-24,ETHc2,2815.0,100.0,,1181090
2021-06-23,ETHc2,2815.0,150.0,,1181090
2021-06-22,ETHc2,2815.0,150.0,,1181090
2021-06-21,ETHc2,2815.0,24.0,,1181090
2021-06-18,ETHc2,2815.0,130.0,,1181090
2021-06-17,ETHc2,2815.0,65.0,,1181090
2021-06-16,ETHc2,2820.0,5.0,,1181090
2021-06-15,ETHc2,2855.0,5.0,,1181090
2021-06-14,ETHc2,2945.0,30.0,,1181090
2021-06-11,ETHc2,2945.0,30.0,,1181090
2021-06-10,ETHc2,2975.0,32.0,,1181090
2021-06-09,ETHc2,2985.0,50.0,,1181090
2021-06-08,ETHc2,2985.0,3.0,,1181090
2021-06-07,ETHc2,2955.0,10.0,,1181090
2021-06-04,ETHc2,2955.0,10.0,,1181090
2021-06-02,ETHc2,2955.0,25.0,,1181090
2021-06-01,ETHc2,2955.0,5.0,,1181090
2021-05-31,ETHc2,2965.0,172.0,,1181090
2021-05-28,ETHc2,2965.0,172.0,,1181090
2021-05-27,ETHc2,2900.0,100.0,,1181090
2021-05-26,ETHc2,2897.5,148.0,,1181090
2021-05-25,ETHc2,2810.0,386.0,,1181090
2021-05-24,ETHc2,2815.0,15.0,,1181090
2021-05-21,ETHc2,2765.0,75.0,,1181090
2021-05-20,ETHc2,2765.0,75.0,,1181090
2021-05-19,ETHc2,2765.0,22.0,,1181090
2021-05-18,ETHc2,2810.0,22.0,,1181090
2026-05-25,ETHc3,2406.5,2.0,,1181091
2026-05-23,ETHc3,2405.0,,,1181091
2026-05-22,ETHc3,2405.0,,,1181091
2026-05-21,ETHc3,2386.0,,,1181091
2026-05-20,ETHc3,2395.0,,,1181091
2026-05-19,ETHc3,2377.5,,,1181091
2026-05-18,ETHc3,2367.0,,,1181091
2026-05-15,ETHc3,2361.5,,,1181091
2026-05-14,ETHc3,2330.0,,,1181091
2026-05-13,ETHc3,2325.0,,,1181091
2026-05-12,ETHc3,2335.0,165.0,,1181091
2026-05-11,ETHc3,2355.0,50.0,,1181091
2026-05-08,ETHc3,2350.0,50.0,,1181091
2026-05-07,ETHc3,2358.0,50.0,,1181091
2026-05-06,ETHc3,2370.0,120.0,,1181091
2026-05-05,ETHc3,2420.0,265.0,,1181091
2026-05-04,ETHc3,2415.0,220.0,,1181091
2026-05-02,ETHc3,2365.0,215.0,,1181091
2026-04-30,ETHc3,2365.0,215.0,,1181091
2026-04-29,ETHc3,2389.0,225.0,,1181091
2026-04-28,ETHc3,2330.0,,,1181091
2026-04-27,ETHc3,2335.0,,,1181091
2026-04-24,ETHc3,2355.0,,,1181091
2026-04-23,ETHc3,2400.0,,,1181091
2026-04-22,ETHc3,2398.5,25.0,,1181091
2026-04-20,ETHc3,2383.5,15.0,,1181091
2026-04-17,ETHc3,2377.5,65.0,,1181091
2026-04-16,ETHc3,2460.0,,,1181091
2026-04-15,ETHc3,2418.5,,,1181091
2026-04-14,ETHc3,2466.0,263.0,,1181091
2026-04-13,ETHc3,2499.5,41.0,,1181091
2026-04-10,ETHc3,2532.0,10.0,,1181091
2026-04-09,ETHc3,2565.0,,,1181091
2026-04-08,ETHc3,2612.5,12.0,,1181091
2026-04-07,ETHc3,2640.5,30.0,,1181091
2026-04-06,ETHc3,2630.0,,,1181091
2026-04-02,ETHc3,2629.5,55.0,,1181091
2026-04-01,ETHc3,2622.5,55.0,,1181091
2026-03-31,ETHc3,2676.5,20.0,,1181091
2026-03-30,ETHc3,2663.5,,,1181091
2026-03-28,ETHc3,2638.5,85.0,,1181091
2026-03-27,ETHc3,2638.5,85.0,,1181091
2026-03-26,ETHc3,2629.5,3.0,,1181091
2026-03-25,ETHc3,2615.0,90.0,,1181091
2026-03-24,ETHc3,2622.0,50.0,,1181091
2026-03-23,ETHc3,2600.0,,,1181091
2026-03-20,ETHc3,2625.0,1.0,,1181091
2026-03-19,ETHc3,2519.5,,,1181091
2026-03-18,ETHc3,2531.5,,,1181091
2026-03-17,ETHc3,2532.5,5.0,,1181091
2026-03-16,ETHc3,2529.0,,,1181091
2026-03-13,ETHc3,2532.5,10.0,,1181091
2026-03-12,ETHc3,2526.5,10.0,,1181091
2026-03-11,ETHc3,2536.0,,,1181091
2026-03-10,ETHc3,2534.5,3.0,,1181091
2026-03-09,ETHc3,2513.5,162.0,,1181091
2026-03-07,ETHc3,2433.0,,,1181091
2026-03-06,ETHc3,2433.0,,,1181091
2026-03-05,ETHc3,2438.0,,,1181091
2026-03-04,ETHc3,2431.0,,,1181091
2026-03-03,ETHc3,2417.5,,,1181091
2026-03-02,ETHc3,2391.5,,,1181091
2026-02-28,ETHc3,2378.0,,,1181091
2026-02-27,ETHc3,2624.0,,,1181091
2026-02-26,ETHc3,2575.0,120.0,,1181091
2026-02-25,ETHc3,2538.0,,,1181091
2026-02-24,ETHc3,2526.0,,,1181091
2026-02-23,ETHc3,2556.0,,,1181091
2026-02-20,ETHc3,2619.0,,,1181091
2026-02-19,ETHc3,2636.0,,,1181091
2026-02-18,ETHc3,2648.5,,,1181091
2026-02-13,ETHc3,2622.0,,,1181091
2026-02-12,ETHc3,2632.5,,,1181091
2026-02-11,ETHc3,2685.0,,,1181091
2026-02-10,ETHc3,2689.0,,,1181091
2026-02-09,ETHc3,2696.0,,,1181091
2026-02-07,ETHc3,2690.5,,,1181091
2026-02-06,ETHc3,2690.5,,,1181091
2026-02-05,ETHc3,2699.0,,,1181091
2026-02-04,ETHc3,2710.5,,,1181091
2026-02-03,ETHc3,2734.0,,,1181091
2026-02-02,ETHc3,2738.0,5.0,,1181091
2026-01-30,ETHc3,3003.5,,,1181091
2026-01-29,ETHc3,2998.0,20.0,,1181091
2026-01-28,ETHc3,3013.5,10.0,,1181091
2026-01-27,ETHc3,3028.0,40.0,,1181091
2026-01-26,ETHc3,3067.0,,,1181091
2026-01-24,ETHc3,3049.0,,,1181091
2026-01-23,ETHc3,3049.0,,,1181091
2026-01-22,ETHc3,3051.5,,,1181091
2026-01-21,ETHc3,3047.5,,,1181091
2026-01-20,ETHc3,3076.0,,,1181091
2026-01-19,ETHc3,3074.5,40.0,,1181091
2026-01-16,ETHc3,3077.5,13.0,,1181091
2026-01-15,ETHc3,3109.5,21.0,,1181091
2026-01-14,ETHc3,3094.0,,,1181091
2026-01-13,ETHc3,3095.0,40.0,,1181091
2026-01-12,ETHc3,3078.0,68.0,,1181091
2026-01-09,ETHc3,3055.5,142.0,,1181091
2026-01-08,ETHc3,3057.5,2.0,,1181091
2026-01-07,ETHc3,3023.0,185.0,,1181091
2026-01-06,ETHc3,3023.0,215.0,,1181091
2026-01-05,ETHc3,3015.5,,,1181091
2026-01-02,ETHc3,3006.0,21.0,,1181091
2025-12-30,ETHc3,3107.0,21.0,,1181091
2025-12-29,ETHc3,3100.0,45.0,,1181091
2025-12-26,ETHc3,3090.0,32.0,,1181091
2025-12-23,ETHc3,3079.5,32.0,,1181091
2025-12-22,ETHc3,3087.5,19.0,,1181091
2025-12-19,ETHc3,3090.5,37.0,,1181091
2025-12-18,ETHc3,3090.0,36.0,,1181091
2025-12-17,ETHc3,3093.5,,,1181091
2025-12-16,ETHc3,3091.5,25.0,,1181091
2025-12-15,ETHc3,3092.5,,,1181091
2025-12-12,ETHc3,3090.0,15.0,,1181091
2025-12-11,ETHc3,3090.0,5.0,,1181091
2025-12-10,ETHc3,3093.5,,,1181091
2025-12-09,ETHc3,3095.5,,,1181091
2025-12-08,ETHc3,3101.0,,,1181091
2025-12-06,ETHc3,3108.0,4.0,,1181091
2025-12-05,ETHc3,3108.0,,,1181091
2025-12-04,ETHc3,3095.0,4.0,,1181091
2025-12-03,ETHc3,3088.0,15.0,,1181091
2025-12-02,ETHc3,3097.0,14.0,,1181091
2025-12-01,ETHc3,3100.0,36.0,,1181091
2025-11-28,ETHc3,3096.5,180.0,,1181091
2025-11-27,ETHc3,3066.0,28.0,,1181091
2025-11-26,ETHc3,3064.5,255.0,,1181091
2025-11-25,ETHc3,3045.0,76.0,,1181091
